Region,Country,State,City,Month,Day,Year,AvgTemperature
North America,US,New York,New York City,8,1,2011,81.5
North America,US,New York,New York City,8,2,2011,80.3
North America,US,New York,New York City,8,3,2011,77.8
North America,US,New York,New York City,8,4,2011,73.3
North America,US,New York,New York City,8,5,2011,76.9
North America,US,New York,New York City,8,6,2011,76.5
North America,US,New York,New York City,8,7,2011,79.6
North America,US,New York,New York City,8,8,2011,80.7
North America,US,New York,New York City,8,9,2011,76.5
North America,US,New York,New York City,8,10,2011,78.0
North America,US,New York,New York City,8,11,2011,77.2
North America,US,New York,New York City,8,12,2011,75.3
North America,US,New York,New York City,8,13,2011,77.9
North America,US,New York,New York City,8,14,2011,71.7
North America,US,New York,New York City,8,15,2011,72.1
North America,US,New York,New York City,8,16,2011,70.2
North America,US,New York,New York City,8,17,2011,76.7
North America,US,New York,New York City,8,18,2011,76.3
North America,US,New York,New York City,8,19,2011,76.1
North America,US,New York,New York City,8,20,2011,73.5
North America,US,New York,New York City,8,21,2011,77.5
North America,US,New York,New York City,8,22,2011,72.7
North America,US,New York,New York City,8,23,2011,71.4
North America,US,New York,New York City,8,24,2011,73.8
North America,US,New York,New York City,8,25,2011,75.2
North America,US,New York,New York City,8,26,2011,76.6
North America,US,New York,New York City,8,27,2011,75.0
North America,US,New York,New York City,8,28,2011,73.0
North America,US,New York,New York City,8,29,2011,68.9
North America,US,New York,New York City,8,30,2011,72.1
North America,US,New York,New York City,8,31,2011,74.4
North America,US,New York,New York City,9,1,2011,75.5
North America,US,New York,New York City,9,2,2011,70.8
North America,US,New York,New York City,9,3,2011,73.0
North America,US,New York,New York City,9,4,2011,77.3
North America,US,New York,New York City,9,5,2011,75.8
North America,US,New York,New York City,9,6,2011,65.9
North America,US,New York,New York City,9,7,2011,64.9
North America,US,New York,New York City,9,8,2011,68.3
North America,US,New York,New York City,9,9,2011,73.8
North America,US,New York,New York City,9,10,2011,74.6
North America,US,New York,New York City,9,11,2011,68.0
North America,US,New York,New York City,9,12,2011,71.9
North America,US,New York,New York City,9,13,2011,75.9
North America,US,New York,New York City,9,14,2011,77.2
North America,US,New York,New York City,9,15,2011,72.2
North America,US,New York,New York City,9,16,2011,58.2
North America,US,New York,New York City,9,17,2011,59.2
North America,US,New York,New York City,9,18,2011,60.9
North America,US,New York,New York City,9,19,2011,60.4
North America,US,New York,New York City,9,20,2011,63.7
North America,US,New York,New York City,9,21,2011,68.3
North America,US,New York,New York City,9,22,2011,71.2
North America,US,New York,New York City,9,23,2011,71.1
North America,US,New York,New York City,9,24,2011,72.8
North America,US,New York,New York City,9,25,2011,74.0
North America,US,New York,New York City,9,26,2011,73.7
North America,US,New York,New York City,9,27,2011,72.0
North America,US,New York,New York City,9,28,2011,70.9
North America,US,New York,New York City,9,29,2011,71.2
North America,US,New York,New York City,9,30,2011,68.3
North America,US,New York,New York City,10,1,2011,62.1
North America,US,New York,New York City,10,2,2011,56.3
North America,US,New York,New York City,10,3,2011,53.3
North America,US,New York,New York City,10,4,2011,55.9
North America,US,New York,New York City,10,5,2011,63.4
North America,US,New York,New York City,10,6,2011,59.2
North America,US,New York,New York City,10,7,2011,59.0
North America,US,New York,New York City,10,8,2011,64.1
North America,US,New York,New York City,10,9,2011,72.0
North America,US,New York,New York City,10,10,2011,72.8
North America,US,New York,New York City,10,11,2011,69.4
North America,US,New York,New York City,10,12,2011,61.9
North America,US,New York,New York City,10,13,2011,61.4
North America,US,New York,New York City,10,14,2011,66.3
North America,US,New York,New York City,10,15,2011,60.8
North America,US,New York,New York City,10,16,2011,61.9
North America,US,New York,New York City,10,17,2011,62.6
North America,US,New York,New York City,10,18,2011,62.0
North America,US,New York,New York City,10,19,2011,61.7
North America,US,New York,New York City,10,20,2011,63.9
North America,US,New York,New York City,10,21,2011,54.9
North America,US,New York,New York City,10,22,2011,54.2
North America,US,New York,New York City,10,23,2011,54.4
North America,US,New York,New York City,10,24,2011,55.3
North America,US,New York,New York City,10,25,2011,57.7
North America,US,New York,New York City,10,26,2011,56.7
North America,US,New York,New York City,10,27,2011,54.8
North America,US,New York,New York City,10,28,2011,42.5
North America,US,New York,New York City,10,29,2011,41.1
North America,US,New York,New York City,10,30,2011,39.5
North America,US,New York,New York City,10,31,2011,46.2
North America,US,New York,New York City,11,1,2011,50.1
North America,US,New York,New York City,11,2,2011,49.5
North America,US,New York,New York City,11,3,2011,52.3
North America,US,New York,New York City,11,4,2011,51.5
North America,US,New York,New York City,11,5,2011,43.1
North America,US,New York,New York City,11,6,2011,46.9
North America,US,New York,New York City,11,7,2011,51.9
North America,US,New York,New York City,11,8,2011,59.3
North America,US,New York,New York City,11,9,2011,55.3
North America,US,New York,New York City,11,10,2011,57.7
North America,US,New York,New York City,11,11,2011,47.9
North America,US,New York,New York City,11,12,2011,46.8
North America,US,New York,New York City,11,13,2011,52.7
North America,US,New York,New York City,11,14,2011,58.5
North America,US,New York,New York City,11,15,2011,63.4
North America,US,New York,New York City,11,16,2011,57.3
North America,US,New York,New York City,11,17,2011,49.4
North America,US,New York,New York City,11,18,2011,41.6
North America,US,New York,New York City,11,19,2011,44.0
North America,US,New York,New York City,11,20,2011,53.8
North America,US,New York,New York City,11,21,2011,54.9
North America,US,New York,New York City,11,22,2011,48.4
North America,US,New York,New York City,11,23,2011,47.8
North America,US,New York,New York City,11,24,2011,44.3
North America,US,New York,New York City,11,25,2011,52.5
North America,US,New York,New York City,11,26,2011,55.6
North America,US,New York,New York City,11,27,2011,52.9
North America,US,New York,New York City,11,28,2011,59.8
North America,US,New York,New York City,11,29,2011,58.6
North America,US,New York,New York City,11,30,2011,50.5
North America,US,New York,New York City,12,1,2011,44.1
North America,US,New York,New York City,12,2,2011,45.8
North America,US,New York,New York City,12,3,2011,42.2
North America,US,New York,New York City,12,4,2011,45.2
North America,US,New York,New York City,12,5,2011,51.3
North America,US,New York,New York City,12,6,2011,56.0
North America,US,New York,New York City,12,7,2011,55.0
North America,US,New York,New York City,12,8,2011,42.3
North America,US,New York,New York City,12,9,2011,42.2
North America,US,New York,New York City,12,10,2011,44.1
North America,US,New York,New York City,12,11,2011,34.8
North America,US,New York,New York City,12,12,2011,37.9
North America,US,New York,New York City,12,13,2011,39.7
North America,US,New York,New York City,12,14,2011,43.2
North America,US,New York,New York City,12,15,2011,50.3
North America,US,New York,New York City,12,16,2011,51.2
North America,US,New York,New York City,12,17,2011,40.2
North America,US,New York,New York City,12,18,2011,28.8
North America,US,New York,New York City,12,19,2011,34.5
North America,US,New York,New York City,12,20,2011,45.6
North America,US,New York,New York City,12,21,2011,46.8
North America,US,New York,New York City,12,22,2011,55.0
North America,US,New York,New York City,12,23,2011,47.8
North America,US,New York,New York City,12,24,2011,34.6
North America,US,New York,New York City,12,25,2011,36.5
North America,US,New York,New York City,12,26,2011,43.2
North America,US,New York,New York City,12,27,2011,42.9
North America,US,New York,New York City,12,28,2011,46.0
North America,US,New York,New York City,12,29,2011,30.6
North America,US,New York,New York City,12,30,2011,41.4
North America,US,New York,New York City,12,31,2011,49.1
North America,US,New York,New York City,1,1,2012,47.4
North America,US,New York,New York City,1,2,2012,42.9
North America,US,New York,New York City,1,3,2012,29.8
North America,US,New York,New York City,1,4,2012,19.1
North America,US,New York,New York City,1,5,2012,31.7
North America,US,New York,New York City,1,6,2012,41.5
North America,US,New York,New York City,1,7,2012,51.6
North America,US,New York,New York City,1,8,2012,45.1
North America,US,New York,New York City,1,9,2012,35.0
North America,US,New York,New York City,1,10,2012,39.4
North America,US,New York,New York City,1,11,2012,42.2
North America,US,New York,New York City,1,12,2012,43.3
North America,US,New York,New York City,1,13,2012,39.1
North America,US,New York,New York City,1,14,2012,29.7
North America,US,New York,New York City,1,15,2012,23.3
North America,US,New York,New York City,1,16,2012,22.7
North America,US,New York,New York City,1,17,2012,39.0
North America,US,New York,New York City,1,18,2012,50.8
North America,US,New York,New York City,1,19,2012,26.4
North America,US,New York,New York City,1,20,2012,31.9
North America,US,New York,New York City,1,21,2012,26.4
North America,US,New York,New York City,1,22,2012,24.4
North America,US,New York,New York City,1,23,2012,37.2
North America,US,New York,New York City,1,24,2012,49.1
North America,US,New York,New York City,1,25,2012,41.6
North America,US,New York,New York City,1,26,2012,36.5
North America,US,New York,New York City,1,27,2012,45.8
North America,US,New York,New York City,1,28,2012,43.0
North America,US,New York,New York City,1,29,2012,40.1
North America,US,New York,New York City,1,30,2012,37.8
North America,US,New York,New York City,1,31,2012,44.4
North America,US,New York,New York City,2,1,2012,55.4
North America,US,New York,New York City,2,2,2012,46.5
North America,US,New York,New York City,2,3,2012,37.5
North America,US,New York,New York City,2,4,2012,42.6
North America,US,New York,New York City,2,5,2012,36.9
North America,US,New York,New York City,2,6,2012,40.7
North America,US,New York,New York City,2,7,2012,45.1
North America,US,New York,New York City,2,8,2012,36.3
North America,US,New York,New York City,2,9,2012,36.7
North America,US,New York,New York City,2,10,2012,40.5
North America,US,New York,New York City,2,11,2012,36.8
North America,US,New York,New York City,2,12,2012,29.5
North America,US,New York,New York City,2,13,2012,33.5
North America,US,New York,New York City,2,14,2012,41.4
North America,US,New York,New York City,2,15,2012,42.1
North America,US,New York,New York City,2,16,2012,40.7
North America,US,New York,New York City,2,17,2012,45.5
North America,US,New York,New York City,2,18,2012,42.3
North America,US,New York,New York City,2,19,2012,40.1
North America,US,New York,New York City,2,20,2012,37.9
North America,US,New York,New York City,2,21,2012,38.9
North America,US,New York,New York City,2,22,2012,49.0
North America,US,New York,New York City,2,23,2012,51.0
North America,US,New York,New York City,2,24,2012,42.1
North America,US,New York,New York City,2,25,2012,42.6
North America,US,New York,New York City,2,26,2012,36.7
North America,US,New York,New York City,2,27,2012,43.3
North America,US,New York,New York City,2,28,2012,46.4
